DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2012-03-23	22293537	Kiyotani K	2012-01-29	Pharmacogenet Genomics	www.ncbi.nlm.nih.gov/pubmed/22293537	A genome-wide association study identifies four genetic markers for hematological toxicities in cancer patients receiving gemcitabine therapy.	Response to gemcitabine in pancreatic cancer	21 Japanese ancestry adverse reaction cases, 58 Japanese ancestry non-adverse reaction individuals	33 Japanese ancestry adverse reaction cases, 62 Japanese ancestry non-adverse reaction individuals	2q21.2	2	133680388	intergenic	RN7SKP93 - MGAT5	ENSG00000200708	ENSG00000152127		83989	439595	rs1901440-C	rs1901440	0	1901440	intergenic_variant	1	0.20	3E-6	5.522878745280337	(Recessive)	34.0	[4.29-269.48]	Illumina [470064]	N	response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST001390	Genome-wide genotyping array
2019-04-25	30889042	Innocenti F	2019-03-18	Pharmacogenet Genomics	www.ncbi.nlm.nih.gov/pubmed/30889042	An initial genetic analysis of gemcitabine-induced high-grade neutropenia in pancreatic cancer patients CALGB 80303 (Alliance).	Gemcitabine-induced early high-grade neutropenia in pancreatic cancer	294 European ancestry cases	NA	1q41	1	218408275	TGFB2, LOC728463, LOC100130251	TGFB2			ENSG00000092969			rs2799083-?	rs2799083	0	2799083	intron_variant	0	NR	2E-6	5.698970004336019		2.27	[1.61-3.19]	Illumina [457310]	N	neutropenia, response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/MONDO_0001475, http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST007643	Genome-wide genotyping array
2019-04-25	30889042	Innocenti F	2019-03-18	Pharmacogenet Genomics	www.ncbi.nlm.nih.gov/pubmed/30889042	An initial genetic analysis of gemcitabine-induced high-grade neutropenia in pancreatic cancer patients CALGB 80303 (Alliance).	Gemcitabine-induced early high-grade neutropenia in pancreatic cancer	294 European ancestry cases	NA	3q13.32	3	119189379	UPK1B, C3orf30, B4GALT4	UPK1B			ENSG00000114638			rs9835060-?	rs9835060	0	9835060	intron_variant	0	NR	5E-6	5.301029995663981		2.59	[1.7-3.94]	Illumina [457310]	N	neutropenia, response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/MONDO_0001475, http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST007643	Genome-wide genotyping array
2019-04-25	30889042	Innocenti F	2019-03-18	Pharmacogenet Genomics	www.ncbi.nlm.nih.gov/pubmed/30889042	An initial genetic analysis of gemcitabine-induced high-grade neutropenia in pancreatic cancer patients CALGB 80303 (Alliance).	Gemcitabine-induced early high-grade neutropenia in pancreatic cancer	294 European ancestry cases	NA	6q22.1	6	116188473	NT5DC1, COL10A1, TSPYL4	NT5DC1			ENSG00000178425			rs12526817-?	rs12526817	0	12526817	intron_variant	0	NR	3E-6	5.522878745280337		2.22	[1.57-3.14]	Illumina [457310]	N	neutropenia, response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/MONDO_0001475, http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST007643	Genome-wide genotyping array
2019-04-25	30889042	Innocenti F	2019-03-18	Pharmacogenet Genomics	www.ncbi.nlm.nih.gov/pubmed/30889042	An initial genetic analysis of gemcitabine-induced high-grade neutropenia in pancreatic cancer patients CALGB 80303 (Alliance).	Gemcitabine-induced early high-grade neutropenia in pancreatic cancer	294 European ancestry cases	NA	8p22	8	13768307	C8orf48, SGCZ	AC022880.1 - AC022690.2	ENSG00000255413	ENSG00000254753		25526	75794	rs17117434-?	rs17117434	0	17117434	regulatory_region_variant	1	NR	5E-6	5.301029995663981		2.86	[1.78-4.6]	Illumina [457310]	N	neutropenia, response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/MONDO_0001475, http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST007643	Genome-wide genotyping array
2019-04-25	30889042	Innocenti F	2019-03-18	Pharmacogenet Genomics	www.ncbi.nlm.nih.gov/pubmed/30889042	An initial genetic analysis of gemcitabine-induced high-grade neutropenia in pancreatic cancer patients CALGB 80303 (Alliance).	Gemcitabine-induced early high-grade neutropenia in pancreatic cancer	294 European ancestry cases	NA	10q26.13	10	123256985	LOC100131719, GPR26	RPS26P39 - AL160290.2	ENSG00000227586	ENSG00000270902		85110	66437	rs7915425-?	rs7915425	0	7915425	intergenic_variant	1	NR	4E-6	5.3979400086720375		2.34	[1.62-3.39]	Illumina [457310]	N	neutropenia, response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/MONDO_0001475, http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST007643	Genome-wide genotyping array
2019-04-25	30889042	Innocenti F	2019-03-18	Pharmacogenet Genomics	www.ncbi.nlm.nih.gov/pubmed/30889042	An initial genetic analysis of gemcitabine-induced high-grade neutropenia in pancreatic cancer patients CALGB 80303 (Alliance).	Gemcitabine-induced early high-grade neutropenia in pancreatic cancer	294 European ancestry cases	NA	18q11.2	18	25864505	ZNF521, SS18	RN7SL97P - AC027229.1	ENSG00000242216	ENSG00000264193		45973	88711	rs1941238-?	rs1941238	0	1941238	intergenic_variant	1	NR	7E-6	5.154901959985743		2.34	[1.6-3.43]	Illumina [457310]	N	neutropenia, response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/MONDO_0001475, http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST007643	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	21q21.3	21	29345416	BACH1	BACH1			ENSG00000156273			rs372883-T	rs372883	0	372883	3_prime_UTR_variant	0	NR	2E-13	12.698970004336019		1.27	[1.19-1.33]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	5p13.1	5	39394887	DAB2	DAB2, C9			ENSG00000153071, ENSG00000113600			rs2255280-T	rs2255280	0	2255280	intron_variant	0	NR	4E-10	9.397940008672037		1.23	[1.15-1.32]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	10q26.11	10	118519432	PRLHR	LINC00867 - SLC25A18P1	ENSG00000232139	ENSG00000234309		154329	53439	rs12413624-T	rs12413624	0	12413624	regulatory_region_variant	1	0.37	5E-11	10.301029995663981		1.23	[1.16-1.31]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	21q22.3	21	42358786	TFF1	TFF2 - TFF1	ENSG00000160181	ENSG00000160182		7658	3496	rs1547374-A	rs1547374	0	1547374	intergenic_variant	1	NR	4E-13	12.397940008672037		1.27	[1.19-1.35]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	13q22.1	13	73334709	NR	RNY1P8 - AL162376.1	ENSG00000206697	ENSG00000279754		107449	64322	rs9573163-G	rs9573163	0	9573163	intergenic_variant	1	0.43	5E-13	12.301029995663981		1.26	[1.18-1.34]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	22q13.32	22	48533757	FAM19A5	FAM19A5			ENSG00000219438			rs5768709-G	rs5768709	0	5768709	intron_variant	0	0.23	1E-10	10.0		1.25	[1.17-1.34]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	1q43	1	238745053	MIPEPP2	AL359551.1 - MIPEPP2	ENSG00000231877	ENSG00000224783		206748	31996	rs2689154-G	rs2689154	0	2689154	intergenic_variant	1	0.17	6E-6	5.221848749616356		1.2	[1.11-1.29]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	6q12	6	68432116	BAI3	LINC02549 - AL606923.1	ENSG00000226497	ENSG00000218834		102217	166088	rs9363918-A	rs9363918	0	9363918	intergenic_variant	1	NR	1E-6	6.0		1.27	[1.15-1.39]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	9p24.2	9	4426631	SLC1A1	RNU6-694P - SLC1A1	ENSG00000200941	ENSG00000106688		40075	63813	rs10974531-A	rs10974531	0	10974531	intergenic_variant	1	NR	5E-6	5.301029995663981		1.24	[1.13-1.35]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	6q25.3	6	155876368	ARID1B	RNU7-152P - MIR1202	ENSG00000238789	ENSG00000221456		221342	70429	rs4269383-C	rs4269383	0	4269383	intergenic_variant	1	NR	7E-7	6.154901959985743		1.2	[1.12-1.30]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2015-05-06	22158540	Wu C	2011-12-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22158540	Genome-wide association study identifies five loci associated with susceptibility to pancreatic cancer in Chinese populations.	Pancreatic cancer	981 Han Chinese ancestry cases, 1,991 Han Chinese ancestry controls	2,603 Han Chinese ancestry cases, 2,877 Han Chinese ancestry controls	3q29	3	196024759	TFRC	AC024937.2 - TFRC	ENSG00000231464	ENSG00000072274		26526	2424	rs4927850-A	rs4927850	0	4927850	intergenic_variant	1	NR	2E-7	6.698970004336019		1.24	[1.14-1.35]	Affymetrix [666141]	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001350	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	17q24.3	17	72404025	LINC00673	LINC00511			ENSG00000227036			rs11655237-T	rs11655237	0	11655237	non_coding_transcript_exon_variant	0	0.11	1E-14	14.0		1.26	[1.19-1.34]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	2p14	2	67412637	ETAA1	ETAA1 - AC007422.1	ENSG00000143971	ENSG00000224173		548	149430	rs1486134-G	rs1486134	0	1486134	intergenic_variant	1	0.275	3E-9	8.522878745280337		1.14	[1.09-1.19]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	7p14.1	7	40827064	SUGCT	SUGCT			ENSG00000175600			rs17688601-C	rs17688601	0	17688601	intron_variant	0	0.737	1E-8	8.0		1.1363636	[1.09-1.19]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	3q28	3	189790682	TP63	TP63			ENSG00000073282			rs9854771-G	rs9854771	0	9854771	intron_variant	0	0.638	2E-8	7.698970004336019		1.1235955	[1.08-1.18]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	13q12.2	13	27902841	PDX1-AS1	PLUT			ENSG00000247381			rs9554197-T	rs9554197	0	9554197	intron_variant	0	0.399	9E-11	10.045757490560675		1.14	[1.1-1.19]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	2p14	2	67366671	intergenic	AC023115.1 - ETAA1	ENSG00000236605	ENSG00000143971		41367	30648	rs962856-C	rs962856	0	962856	intergenic_variant	1	0.379	2E-8	7.698970004336019		1.12	[1.08-1.17]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	18q21.32	18	59211042	GRP	SEC11C - GRP	ENSG00000166562	ENSG00000134443		52210	9116	rs1517037-C	rs1517037	0	1517037	regulatory_region_variant	1	0.818	3E-7	6.522878745280337		1.1494253	[1.09-1.2]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	12q24.31	12	120987058	HNF1A	HNF1A			ENSG00000135100			rs7310409-A	rs7310409	0	7310409	intron_variant	0	0.386	6E-7	6.221848749616356		1.11	[1.06-1.15]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	1p13.2	1	112503773	WNT2B	WNT2B			ENSG00000134245			rs351365-C	rs351365	0	351365	intron_variant	0	0.743	7E-7	6.154901959985743		1.1235955	[1.08-1.18]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	20q13.12	20	44458008	intergenic	LINC01620			ENSG00000168746			rs6073450-A	rs6073450	0	6073450	intron_variant	0	0.381	9E-7	6.045757490560675		1.11	[1.06-1.15]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	1p31.3	1	64073289	ROR1	ROR1			ENSG00000185483			rs1747924-A	rs1747924	0	1747924	intron_variant	0	0.767	7E-6	5.154901959985743		1.1111112	[1.06-1.16]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls				ABO							rs505922-?	rs505922	0	505922		1	NR	2E-13	12.698970004336019		1.27	[1.19-1.35]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	13q22.1	13	73342491	KLF5, KLF12	RNY1P8 - AL162376.1	ENSG00000206697	ENSG00000279754		115231	56540	rs9543325-?	rs9543325	0	9543325	regulatory_region_variant	1	NR	2E-10	9.698970004336019		1.24	[1.16-1.32]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	1q32.1	1	200038304	NR5A2	NR5A2			ENSG00000116833			rs3790844-?	rs3790844	0	3790844	intron_variant	0	NR	3E-6	5.522878745280337		1.2048193	[1.11-1.3]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	5p15.33	5	1321972	CLPTM1L	CLPTM1L, CLPTM1L			ENSG00000049656, ENSG00000274811			rs401681-?	rs401681	0	401681	intron_variant	0	NR	3E-8	7.522878745280337		1.2	[1.13-1.28]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	7q32.3	7	130995762	LINC-PINT	LINC-PINT, AC016831.7			ENSG00000231721, ENSG00000285106			rs6971499-?	rs6971499	0	6971499	intron_variant	0	NR	7E-6	5.154901959985743		1.2345679	[1.14-1.35]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2016-06-21	26098869	Childs EJ	2015-06-22	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26098869	Common variation at 2p13.3, 3q29, 7p13 and 17q25.1 associated with susceptibility to pancreatic cancer.	Pancreatic cancer	7,638 cases, 7,364 controls	2,287 cases, 4,205 controls	13q12.2	13	27919860	PDX1	PLUT - PDX1	ENSG00000247381	ENSG00000139515		2562	160	rs9581943-?	rs9581943	0	9581943	regulatory_region_variant	1	NR	2E-7	6.698970004336019		1.17	[1.10-1.24]	Illumina [866891] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST002991	Genome-wide genotyping array
2013-02-13	23180869	Wu C	2012-11-24	Gut	www.ncbi.nlm.nih.gov/pubmed/23180869	Genome-wide association study of survival in patients with pancreatic adenocarcinoma.	Pancreatic cancer	642 European ancestry cases	363 Chinese ancestry cases	11p15.4	11	9951515	SBF2	SBF2			ENSG00000133812			rs10500715-T	rs10500715	0	10500715	intron_variant	0	0.63	2E-7	6.698970004336019		1.32	[1.19-1.47]	Illumina [2731086] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001749	Genome-wide genotyping array
2013-02-13	23180869	Wu C	2012-11-24	Gut	www.ncbi.nlm.nih.gov/pubmed/23180869	Genome-wide association study of survival in patients with pancreatic adenocarcinoma.	Pancreatic cancer	642 European ancestry cases	363 Chinese ancestry cases	18p11.21	18	13366863	c18orf1	LDLRAD4			ENSG00000168675			rs12456874-G	rs12456874	0	12456874	intron_variant	0	0.25	6E-7	6.221848749616356		1.38	[1.22-1.57]	Illumina [2731086] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001749	Genome-wide genotyping array
2013-02-13	23180869	Wu C	2012-11-24	Gut	www.ncbi.nlm.nih.gov/pubmed/23180869	Genome-wide association study of survival in patients with pancreatic adenocarcinoma.	Pancreatic cancer	642 European ancestry cases	363 Chinese ancestry cases	3p26.2	3	3314490	intergenic	AC034195.1			ENSG00000223727			rs9874556-A	rs9874556	0	9874556	intron_variant	0	0.46	4E-6	5.3979400086720375		1.31	[1.17-1.46]	Illumina [2731086] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001749	Genome-wide genotyping array
2013-02-13	23180869	Wu C	2012-11-24	Gut	www.ncbi.nlm.nih.gov/pubmed/23180869	Genome-wide association study of survival in patients with pancreatic adenocarcinoma.	Pancreatic cancer	642 European ancestry cases	363 Chinese ancestry cases	9q33.1	9	115288135	intergenic	DEC1			ENSG00000173077			rs7853844-A	rs7853844	0	7853844	intron_variant	0	0.17	2E-6	5.698970004336019		1.43	[1.23-1.65]	Illumina [2731086] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001749	Genome-wide genotyping array
2013-02-13	23180869	Wu C	2012-11-24	Gut	www.ncbi.nlm.nih.gov/pubmed/23180869	Genome-wide association study of survival in patients with pancreatic adenocarcinoma.	Pancreatic cancer	642 European ancestry cases	363 Chinese ancestry cases	10q23.1	10	85980996	GRID1	GRID1			ENSG00000182771			rs10788473-T	rs10788473	0	10788473	intron_variant	0	0.38	3E-6	5.522878745280337		1.27	[1.15-1.41]	Illumina [2731086] (imputed)	N	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	GCST001749	Genome-wide genotyping array
